rarity;cardId;dbfId;name;cardSet;type;text;playerClass;locale;mechanics;faction;health;collectible;img;imgGold;attack;race;cost;flavor;artist;howToGet;howToGetGold;durability;elite;multiClassGroup;classes;armor;Taunt;Overload;ImmuneToSpellpower;Charge;Battlecry;Freeze;Divine Shield;Secret;Aura;Spell Damage;Windfury;AdjacentBuff;Poisonous;Discover;Silence;Stealth;Deathrattle;AffectedBySpellPower;Combo;Lifesteal;Inspire;InvisibleDeathrattle;AIMustPlay;Jade Golem;Adapt;Quest;Recruit;Rush;Echo;Magnetic;Overkill;Twinspell;Reborn;number mechanics
Legendary;LOOT_216;45539;Lynessa Sunsorrow;Kobolds & Catacombs;Minion;battlecry cast each spell you cast on your minions this game on this one ;Paladin;enUS;Battlecry;None;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_216.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_216_premium.gif;1.0;None;7.0;A diet of pure magic is great for the complexion but wreaks havoc on one's mood.;Tyler West Studio;False;False;0.0;True;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Rare;LOOT_203t2;46063;Mithril Spellstone;Kobolds & Catacombs;Spell;summon two 5 5 mithril golems equip a weapon to upgrade ;Warrior;enUS;None;None;0.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOOT_203t2.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOOT_203t2_premium.gif;0.0;None;7.0;;A. J. Nazzaro;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Epic;LOOT_008;43112;Psychic Scream;Kobolds & Catacombs;Spell;shuffle all minions into your opponent s deck ;Priest;enUS;None;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_008.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_008_premium.gif;0.0;None;7.0;Everybody! Hit the deck!;Chris Seaman;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Legendary;LOOT_085;43369;Rhok'delar;Kobolds & Catacombs;Weapon;battlecry if your deck has no minions fill your hand with hunter spells ;Hunter;enUS;Battlecry;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_085.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_085_premium.gif;4.0;None;7.0;Rhok'delar is ready to Rhok'de'casbah!;Trent Kaniuga & James Martin;False;False;2.0;True;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Rare;LOOT_064t1;43333;Sapphire Spellstone;Kobolds & Catacombs;Spell;summon 2 copies of a friendly minion ;Shaman;enUS;Overload;None;0.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOOT_064t1.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOOT_064t1_premium.gif;0.0;None;7.0;;Jason Kang;False;False;0.0;False;;;0.0;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;LOOT_184;45287;Silver Vanguard;Kobolds & Catacombs;Minion;deathrattle recruit an 8 cost minion ;Neutral;enUS;Deathrattle,Recruit;None;3.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_184.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_184_premium.gif;3.0;None;7.0;Float like a Faerie Dragon, sting like a Hivequeen.;Alex Garner;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;2.0
Epic;LOOT_539;46551;Spiteful Summoner;Kobolds & Catacombs;Minion;battlecry reveal a spell from your deck summon a random minion with the same cost ;Neutral;enUS;Battlecry;Neutral;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_539.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_539_premium.gif;4.0;None;7.0;Sometimes she'll summon a Doomsayer. Out of spite.;Peter Stapleton;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Legendary;LOOT_538;46544;Temporus;Kobolds & Catacombs;Minion;battlecry your opponent takes two turns then you take two turns ;Priest;enUS;Battlecry;None;6.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_538.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_538_premium.gif;6.0;Dragon;7.0;Follows adventurers, seeking the ultimate time magic: the ability to reload.;Daren Bader;False;False;0.0;True;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Legendary;LOOT_519;46442;Geosculptor Yip;Kobolds & Catacombs;Minion;at the end of your turn summon a random minion with cost equal to your armor up to 10 ;Warrior;enUS;None;None;8.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_519.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_519_premium.gif;4.0;None;8.0;Once crafted a gauntlet out of earwax and pure ambition.;Mike Azevedo;False;False;0.0;True;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Epic;LOOT_414;46032;Grand Archivist;Kobolds & Catacombs;Minion;at the end of your turn cast a spell from your deck targets chosen randomly ;Neutral;enUS;None;None;7.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_414.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_414_premium.gif;4.0;None;8.0;Qualifications: Found pointy hat.;Ursula Dorada;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Rare;LOOT_314;45835;Grizzled Guardian;Kobolds & Catacombs;Minion;taunt deathrattle recruit 2 minions that cost 4 or less ;Druid;enUS;Taunt,Deathrattle,Recruit;None;5.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_314.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_314_premium.gif;3.0;Beast;8.0;Favorite sandwich? Grizzled cheese.;Alexey Aparin;False;False;0.0;False;;;0.0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;3.0
Legendary;LOOT_511;46390;Kathrena Winterwisp;Kobolds & Catacombs;Minion;battlecry and deathrattle recruit a beast ;Hunter;enUS;Battlecry,Recruit,Deathrattle;None;6.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_511.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_511_premium.gif;6.0;None;8.0;She’s not one of those treehugger elves – but she does like the occasional cuddle.;Garrett Hanna;False;False;0.0;True;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;3.0
Legendary;LOOT_541;46589;King Togwaggle;Kobolds & Catacombs;Minion;battlecry swap decks with your opponent give them a ransom spell to swap back ;Neutral;enUS;Battlecry;None;5.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_541.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_541_premium.gif;5.0;None;8.0;Management of the Kobold Empire requires a careful balance between a lack of social services and fiscal irresponsibility.;Konstantin Turovec;False;False;0.0;True;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Legendary;LOOT_357;45988;Marin the Fox;Kobolds & Catacombs;Minion;battlecry summon a 0 8 treasure chest for your opponent break it for awesome loot ;Neutral;enUS;Battlecry;None;6.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_357.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_357_premium.gif;6.0;None;8.0;My name is Marin the Fox. You took my treasure. Prepare to die.;Zoltan Boros;True;True;0.0;True;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Legendary;LOOT_506;46305;The Runespear;Kobolds & Catacombs;Weapon;after your hero attacks discover a spell and cast it with random targets ;Shaman;enUS;Discover;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_506.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_506_premium.gif;3.0;None;8.0;"When asked what the runes do, the tauren smith smiled: ""A little of this, a little of that...""";Jakub Kasper;False;False;3.0;True;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;LOOT_153;43526;Violet Wurm;Kobolds & Catacombs;Minion;deathrattle summon seven 1 1 grubs ;Neutral;enUS;Deathrattle;None;7.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_153.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_153_premium.gif;7.0;Beast;8.0;It's wurms all the way down.;J. Cranford;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Legendary;LOOT_380;46077;Woecleaver;Kobolds & Catacombs;Weapon;after your hero attacks recruit a minion ;Warrior;enUS;Recruit;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_380.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_380_premium.gif;3.0;None;8.0;Turn that frown into TWO frowns!;Matthew O'Connor;False;False;3.0;True;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;1.0
Legendary;LOOT_535;46499;Dragoncaller Alanna;Kobolds & Catacombs;Minion;battlecry summon a 5 5 dragon for each spell you cast this game that costs 5 or more ;Mage;enUS;Battlecry;None;3.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_535.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_535_premium.gif;3.0;None;9.0;Her secret is using a gentle voice and carrying a baggie of hotdogs.;James Ryman;False;False;0.0;True;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Epic;LOOT_540;46557;Dragonhatcher;Kobolds & Catacombs;Minion;at the end of your turn recruit a dragon ;Neutral;enUS;Recruit;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_540.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_540_premium.gif;2.0;None;9.0;Which came first?  The dragon or the dragonhatcher?;Peter Stapleton;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;1.0
Legendary;LOOT_521;46449;Master Oakheart;Kobolds & Catacombs;Minion;battlecry recruit a 1 2 and 3 attack minion ;Neutral;enUS;Battlecry,Recruit;None;5.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_521.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_521_premium.gif;5.0;None;9.0;His adventuring party consists of Goldshire Footman, Frostwolf Grunt and Hadronox.;Max Grecke;False;False;0.0;True;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;2.0
Common;LOOT_137;43494;Sleepy Dragon;Kobolds & Catacombs;Minion;taunt;Neutral;enUS;Taunt;None;12.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_137.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_137_premium.gif;4.0;Dragon;9.0;"Local villagers call her ""Naps Under the Mountain.""";Sean McNally;False;False;0.0;False;;;0.0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Epic;LOOT_368;46056;Voidlord;Kobolds & Catacombs;Minion;taunt deathrattle summon three 1 3 demons with taunt ;Warlock;enUS;Taunt,Deathrattle;None;9.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOOT_368.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOOT_368_premium.gif;3.0;Demon;9.0;Never let it hold your checkbook.;Jerry Mascho;False;False;0.0;False;;;0.0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
Common;GIL_600;47222;Zap!;The Witchwood;Spell;deal 2 damage to a minion overload 1 ;Shaman;enUS;AffectedBySpellPower,Overload;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_600.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_600_premium.gif;0.0;None;0.0;The material components for this spell are wool socks and a rug.;Jason Kang;False;False;0.0;False;;;0.0;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
Rare;GIL_836;48393;Blazing Invocation;The Witchwood;Spell;discover a battlecry minion ;Shaman;enUS;Discover,Battlecry;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_836.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_836_premium.gif;0.0;None;1.0;A lot of shaman have started vaping their invocations.;Dan Scott;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
Legendary;GIL_142;46706;Chameleos;The Witchwood;Minion;each turn this is in your hand transform it into a card your opponent is holding ;Priest;enUS;None;None;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_142.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_142_premium.gif;1.0;Beast;1.0;He's everyone you want to be.;Arthur Bozonnet;False;False;0.0;True;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Rare;GIL_543;47033;Dark Possession;The Witchwood;Spell;deal 2 damage to a friendly character discover a demon ;Warlock;enUS;AffectedBySpellPower,Discover;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_543.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_543_premium.gif;0.0;None;1.0;Wanted on three counts of gnomish possession.;Dan Scott;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
Epic;GIL_903;48832;Hidden Wisdom;The Witchwood;Spell;secret after your opponent plays three cards in a turn draw 2 cards ;Paladin;enUS;Secret;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_903.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_903_premium.gif;0.0;None;1.0;Find your own wisdom. Perhaps behind the couch.;Daria Tuzova;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;GIL_816;48106;Swamp Dragon Egg;The Witchwood;Minion;deathrattle add a random dragon to your hand ;Neutral;enUS;Deathrattle;None;3.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_816.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_816_premium.gif;0.0;None;1.0;Would you eat them in a ditch? Would you eat them with a witch?;Arthur Bozonnet;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;GIL_558;47072;Swamp Leech;The Witchwood;Minion;lifesteal;Neutral;enUS;Lifesteal;None;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_558.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_558_premium.gif;2.0;Beast;1.0;A face only a druid could love.;Luca Zontini;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Epic;GIL_580;47133;Town Crier;The Witchwood;Minion;battlecry draw a rush minion from your deck ;Warrior;enUS;Battlecry,Rush;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_580.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_580_premium.gif;1.0;None;1.0;When he was younger, he was the town crybaby.;Arthur Gimaldinov;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2.0
Common;GIL_531;46998;Witch's Apprentice;The Witchwood;Minion;taunt battlecry add a random shaman spell to your hand ;Shaman;enUS;Taunt,Battlecry;None;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_531.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_531_premium.gif;0.0;Beast;1.0;Is she a frog that became a witch, or a witch that became a frog?;Sam Hogg;False;False;0.0;False;;;0.0;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
Common;GIL_608;47262;Witchwood Imp;The Witchwood;Minion;stealth deathrattle give a random friendly minion 2 health ;Warlock;enUS;Deathrattle,Stealth;None;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_608.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_608_premium.gif;1.0;Demon;1.0;<i>This</i> wood imp. Stop asking!;Kerem Beyit;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
Legendary;GIL_691;47692;Archmage Arugal;The Witchwood;Minion;whenever you draw a minion add a copy of it to your hand ;Mage;enUS;None;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_691.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_691_premium.gif;2.0;None;2.0;His worgen children call him Archmage AROO-OO-OO-OO-gal.;James Ryman;False;False;0.0;True;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Epic;GIL_815;48039;Baleful Banker;The Witchwood;Minion;battlecry choose a friendly minion shuffle a copy into your deck ;Neutral;enUS;Battlecry;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_815.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_815_premium.gif;2.0;None;2.0;He's gotten big into crypt-o-currency.;Dave Allsop;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Epic;GIL_548;47054;Book of Specters;The Witchwood;Spell;draw 3 cards discard any spells drawn ;Mage;enUS;None;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_548.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_548_premium.gif;0.0;None;2.0;Known throughout the land as the Spooky-nomicon.;Dave Allsop;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Epic;GIL_635;47416;Cathedral Gargoyle;The Witchwood;Minion;battlecry if you re holding a dragon gain taunt and divine shield ;Paladin;enUS;Battlecry,Taunt,Divine Shield;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_635.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_635_premium.gif;2.0;None;2.0;Fly like an eagle, drop like a rock.;Jakub Kasper;False;False;0.0;False;;;0.0;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;3.0
Common;GIL_506;46897;Cheap Shot;The Witchwood;Spell;echo deal 2 damage to a minion ;Rogue;enUS;Echo;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_506.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_506_premium.gif;0.0;None;2.0;50% off. Every shot must go!;Rock Niu;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;1.0
Rare;GIL_665;47555;Curse of Weakness;The Witchwood;Spell;echo give all enemy minions 2 attack until your next turn ;Warlock;enUS;Echo;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_665.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_665_premium.gif;0.0;None;2.0;"Warlocks refer to this as a ""balance change.""";Matt Dixon;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;1.0
Common;GIL_661;47549;Divine Hymn;The Witchwood;Spell;restore 6 health to all friendly characters ;Priest;enUS;None;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_661.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_661_premium.gif;0.0;None;2.0;Taken up an octave, it's highly effective against stained glass golems.;Tom Baxa;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Rare;GIL_586;47152;Earthen Might;The Witchwood;Spell;give a minion 2 2 if it s an elemental add a random elemental to your hand ;Shaman;enUS;None;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_586.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_586_premium.gif;0.0;None;2.0;Or it might not.;Alex Horley Orlandelli;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Common;GIL_678;47600;Ghost Light Angler;The Witchwood;Minion;echo;Shaman;enUS;Echo;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_678.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_678_premium.gif;2.0;Murloc;2.0;BoOooOogrglgrlgrlooOoOoo!;Jason Kang;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;1.0
Common;ICC_828t5;50142;Hunting Mastiff;The Witchwood;Minion;echo rush echo rush;Hunter;enUS;Echo,Rush;None;1.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_828t5.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_828t5_premium.gif;2.0;Beast;2.0;;;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;2.0
Common;GIL_607t;47930;Hunting Mastiff;The Witchwood;Minion;echo rush;Hunter;enUS;Echo,Rush;None;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_607t.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_607t_premium.gif;2.0;Beast;2.0;"""Shh! You're going to start a howl!""";Konstantin Turovec;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;2.0
Common;GIL_513;46950;Lost Spirit;The Witchwood;Minion;deathrattle give your minions 1 attack ;Neutral;enUS;Deathrattle;None;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_513.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_513_premium.gif;1.0;None;2.0;She simply refuses to ask for directions.;Tyler West Studio;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Rare;GIL_696;47799;Pick Pocket;The Witchwood;Spell;echo add a random card to your hand from your opponent s class ;Rogue;enUS;Echo;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_696.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_696_premium.gif;0.0;None;2.0;He'll pick anyone's pocket, except a gnome's. He'd never stoop so low.;Mauricio Herrera;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;1.0
Epic;GIL_577;47128;Rat Trap;The Witchwood;Spell;secret after your opponent plays three cards in a turn summon a 6 6 rat ;Hunter;enUS;Secret;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_577.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_577_premium.gif;0.0;None;2.0;MISSING: One giant rat. Please return to King Togwaggle.;Anton Zemskov;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;GIL_203;46621;Rebuke;The Witchwood;Spell;enemy spells cost 5 more next turn ;Paladin;enUS;None;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_203.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_203_premium.gif;0.0;None;2.0;When one buke just isn’t enough.;Tyler West Studio;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Rare;GIL_155;46725;Redband Wasp;The Witchwood;Minion;rush has 3 attack while damaged ;Warrior;enUS;Rush;None;3.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_155.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_155_premium.gif;1.0;Beast;2.0;Also comes in other colors, but red's in fashion this season.;Dave Allsop;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;1.0
